date,prcp(mm/day),tmean(C),srad(W/m2),vp(Pa),GW(feet)
18/3/1996,0,8.55,178.46,927.85,3.19
19/3/1996,4.76,10.24,185.77,979.85,3.25
20/3/1996,0.07,9.925,406.54,788,3.3
21/3/1996,0,5.87,314.69,680,3.33
22/3/1996,0,5.295,406.72,572.05,3.45
23/3/1996,0,4.55,422.89,520,3.46
24/3/1996,0,5.94,475.73,519.54,3.46
25/3/1996,0,10.785,466.1,724.79,3.37
26/3/1996,0,16.765,374.82,1303.69,3.4
27/3/1996,0,14.3,434.66,1000.94,3.47
28/3/1996,16.21,6.715,238.82,720,3.46
29/3/1996,23.91,5.13,160.66,720,3.46
30/3/1996,0,7.22,321.01,766.46,3.07
31/3/1996,0,8.205,362.05,790.85,2.33
1/4/1996,8.81,10.2,221.5,954.69,2.6
2/4/1996,0,10.065,380.48,872.18,2.77
3/4/1996,0,9.5,494.99,680.07,2.86
4/4/1996,0,16.635,488.85,1096.39,2.96
5/4/1996,0,18.83,444.59,1383.75,3.06
6/4/1996,0,11.115,467.24,803.68,3.13
7/4/1996,14.28,5.97,191.84,757.8,3.16
8/4/1996,0,5.65,477.43,560,3.21
9/4/1996,17.24,6.64,307.67,664.94,3.22
10/4/1996,9.4,4.56,293.61,599.09,3.07
11/4/1996,0,7.785,469.29,655.26,3.03
12/4/1996,0,14.885,509.63,959.78,3.16
13/4/1996,0,20.24,494.98,1388.64,3.16
14/4/1996,0.93,20.44,454.04,1525.42,3.24
15/4/1996,0,18.565,494.86,1287.72,3.32
16/4/1996,7.72,17.015,292.05,1391.12,3.38
17/4/1996,0,11.1,462.65,856.03,3.38
18/4/1996,0,11.06,526.39,724.5,3.38
19/4/1996,0,16.265,521.16,1025.55,3.38
20/4/1996,0,19.61,358.77,1666.09,3.38
21/4/1996,5.63,21.09,312.68,1702.46,3.38
22/4/1996,0,21.505,414.82,1749.73,3.38
23/4/1996,0,22.79,428.7,1845.8,3.38
24/4/1996,3.95,17.4,400.76,1078.21,3.38
25/4/1996,0,13.71,472.21,993.24,3.38
26/4/1996,0,17.205,481.78,1232.71,2.67
27/4/1996,3.84,17.92,319.69,1390.28,2.88
28/4/1996,0,14.41,495.76,982.27,3.03
29/4/1996,0,19.075,471.23,1371.87,3.12
30/4/1996,11.7,21.425,315.17,1778.28,3.15
1/5/1996,15.28,13.555,387.39,888.96,3.06
2/5/1996,0,14.65,470.57,1036.46,3.14
3/5/1996,0,18.505,481.69,1295.7,3.15
4/5/1996,0,21.015,447.77,1596.2,3.24
5/5/1996,0,22.745,408.38,1875.37,3.32
6/5/1996,24.31,21.69,310.74,1753.22,3.38
7/5/1996,3.24,19.33,362.65,1352.44,3.43
8/5/1996,2.99,13.445,154.72,1318.2,3.48
9/5/1996,0,19.52,444.28,1459.52,3.51
10/5/1996,0,22.485,481.38,1622.6,3.2
11/5/1996,0,23.24,462.29,1759.55,3.22
12/5/1996,5.5,20.03,369.53,1381.86,3.31
13/5/1996,0,13.21,424.41,1021.02,3.38
14/5/1996,1.99,12.73,391.25,1036.78,3.44
15/5/1996,0,11.72,449.77,915.02,3.52
16/5/1996,18.22,13.485,257.46,1162.07,3.6
17/5/1996,6.26,17.9,228.56,1590.7,3.65
18/5/1996,0,23.535,411.93,1981.89,3.77
19/5/1996,0,25.685,461.15,2086.57,3.82
20/5/1996,0,27.21,462.58,2239.32,3.84
21/5/1996,0,27.675,437.23,2376.03,3.95
22/5/1996,0,26.54,370.96,2463.18,4.05
23/5/1996,0,21.005,477.2,1559.76,4.08
24/5/1996,0,22.52,470.6,1725.75,4.05
25/5/1996,12.05,22.93,320.83,1880.8,4.05
26/5/1996,2.74,17.93,256.02,1596.29,3.95
27/5/1996,3.2,18.14,221.17,1670.66,4.04
28/5/1996,18.68,18.735,253.89,1634.45,4.13
29/5/1996,0.01,16.86,252.75,1590.28,4.21
30/5/1996,1.34,17.435,379.82,1454.12,4.29
31/5/1996,0,14.585,532.64,973.92,4.36
1/6/1996,0,15.755,537.79,1040.79,4.33
2/6/1996,0,17.685,519.17,1229.84,4.32
3/6/1996,0,18.255,503.33,1308.81,4.43
4/6/1996,0,19.565,459.47,1507.2,4.52
5/6/1996,5.17,22.095,319.27,1835.33,4.59
6/6/1996,0,22.45,443.32,1835.95,4.68
7/6/1996,0,23.9,439.3,1996.33,4.76
8/6/1996,0,24.94,399.21,2246.17,4.77
9/6/1996,3.2,25.22,339.23,2378.82,4.77
10/6/1996,10.96,24.125,205.81,2431.11,4.61
11/6/1996,9.52,24.825,239.49,2446.86,4.7
12/6/1996,19.06,24.685,276.21,2314.74,4.91
13/6/1996,10.83,24.53,324.84,2129.59,5.03
14/6/1996,0,24.89,422.33,2220.07,5.13
15/6/1996,0,25.53,436.62,2253.36,5.21
16/6/1996,0,25.805,432.39,2288.24,5.23
17/6/1996,0,25.55,422.78,2287.87,5.31
18/6/1996,0,26.145,392.79,2445.66,5.37
19/6/1996,0,26.36,406.76,2442.8,5.42
20/6/1996,4.64,26.475,305.57,2551.3,5.4
21/6/1996,3.42,26.46,358.25,2466.62,5.34
22/6/1996,0,26.54,415.54,2458.03,3.28
23/6/1996,0,27.905,406.98,2685.51,3.02
24/6/1996,0,27.19,436.83,2482.23,3.08
25/6/1996,17.47,27.37,336.08,2449.54,3.25
26/6/1996,6.28,25.46,326.36,2264.51,3.39
27/6/1996,0,21.02,492.52,1599.92,3.49
28/6/1996,0,21.845,477.89,1720,3.57
29/6/1996,0,23.11,459.96,1880.69,3.57
30/6/1996,3.03,22.615,311.65,1968.09,3.67
1/7/1996,0,24.53,405.27,2215.6,3.77
2/7/1996,0,27.055,400.89,2560.01,3.86
3/7/1996,9.58,25.965,347.87,2310.44,4
4/7/1996,0,21.695,501.44,1630.58,4.1
5/7/1996,0,20.515,494.45,1558.78,3.95
6/7/1996,0,22.82,450.52,1889.59,3.03
7/7/1996,0,25.23,432.6,2233.2,2.53
8/7/1996,0,27.42,432.28,2494.25,2.66
9/7/1996,21.43,27.565,313.14,2581.34,2.9
10/7/1996,3.22,26.56,330.05,2499.27,3.1
11/7/1996,0,22.67,422.29,1923.99,3.24
12/7/1996,27.1,21.82,228.18,2086.45,3.37
13/7/1996,57.37,23.265,201.86,2319.92,3.48
14/7/1996,0.05,26.91,373.48,2610.75,3.61
15/7/1996,5.15,27.36,247.54,2801.29,3.67
16/7/1996,13.32,25.985,262.29,2555.56,3.76
17/7/1996,0,26.72,359.69,2640,3.9
18/7/1996,0,27.28,409.51,2570.15,4.05
19/7/1996,0,27.495,373.12,2713.99,4.15
20/7/1996,0,27.2,355.04,2722.38,3.7
21/7/1996,0,23.61,458.62,1954.81,3.68
22/7/1996,0,24.09,437.66,2084.19,3.68
23/7/1996,22.2,25.385,312.06,2294.89,3.74
24/7/1996,4.77,25.505,272.32,2478.28,3.89
25/7/1996,17.71,25.095,278.54,2375.63,4
26/7/1996,30.66,25.365,292.98,2366.21,4.05
27/7/1996,0,23.83,460.63,1989.1,4.19
28/7/1996,0,24.485,440.88,2127.68,4.19
29/7/1996,13.42,24.63,277.94,2325.1,4.33
30/7/1996,0,25.52,367.02,2463.83,4.34
31/7/1996,7.23,25.84,283.62,2483,4.5
1/8/1996,21.96,25.685,289.47,2438.4,4.6
2/8/1996,10.56,23.74,227.36,2358.45,4.66
3/8/1996,10.84,25.22,265.29,2475.38,4.81
4/8/1996,21.04,25.185,295.18,2379.95,4.93
5/8/1996,0,25.205,390.35,2387.49,4.96
6/8/1996,0,24.585,407.13,2286.03,3.94
7/8/1996,0,24.635,420.78,2257.68,3.95
8/8/1996,0,23,479.31,1880.39,3.25
9/8/1996,0,23.635,447.89,2054.81,1.98
10/8/1996,1.44,23.335,312.33,2245.29,2.46
11/8/1996,0,22.335,483.21,1774.79,2.7
12/8/1996,0,22.88,437.27,1960.97,2.7
13/8/1996,11.28,22.205,212.47,2212.4,2.88
14/8/1996,3.18,20.735,155.67,2131.54,3.04
15/8/1996,0,21.115,419.41,1814.61,3.19
16/8/1996,0,22.74,468.39,1850.71,3.36
17/8/1996,0,23.985,462.13,2002.89,3.43
18/8/1996,0,24.25,466.35,2000.75,3.48
19/8/1996,0,24.44,449.42,2085.92,3.15
20/8/1996,0,23.885,442.52,2043.34,3.2
21/8/1996,0,22.22,486.55,1710.1,3.13
22/8/1996,0,23.505,453.47,1925.84,3.22
23/8/1996,2.03,25.13,414.59,2161.97,3.36
24/8/1996,0,25.84,426.3,2286.63,3.23
25/8/1996,11.41,25.47,312.43,2271.68,2.66
26/8/1996,9.69,24.545,279.1,2287.56,2.88
27/8/1996,8.22,24.645,274.08,2305.51,3.08
28/8/1996,3.23,23.975,312.01,2272.33,3.08
29/8/1996,0,22.975,400.28,2010.31,3.19
30/8/1996,0,23.42,423.85,1974.77,3.08
31/8/1996,0,23.025,422.96,1915.75,2.16
1/9/1996,0,22.31,415.22,1858.46,2.44
2/9/1996,0,22.56,430.69,1818.86,2.65
3/9/1996,0,23.445,386.93,2057.97,2.85
4/9/1996,29.88,23.965,175.01,2473.19,3.02
5/9/1996,14.75,22.835,137.48,2411.29,3.17
6/9/1996,49.82,24.495,178.97,2550.13,3.28
7/9/1996,3.72,26.465,271.79,2661.93,3.41
8/9/1996,5.95,26.525,262.13,2567.77,3.54
9/9/1996,0,25.725,365.05,2389.86,3.55
10/9/1996,0,26.26,363.02,2472.73,3.4
11/9/1996,42.47,25.31,255.46,2408.37,3.4
12/9/1996,18.1,21.49,127.35,2271.47,3.48
13/9/1996,1.74,21.665,226.85,2143.49,3.61
14/9/1996,0,19.135,454.79,1388.11,3.69
15/9/1996,0,18.51,433.39,1397.42,3.7
16/9/1996,0,19.705,429.06,1499.78,3.81
17/9/1996,23.03,21.225,263.52,1855.4,3.9
18/9/1996,0,20.385,423.02,1580.65,3.98
19/9/1996,0,18.685,428.79,1400.98,4.09
20/9/1996,0,18.105,449.34,1288.33,4.2
21/9/1996,0,19.06,441.68,1369.7,4.31
22/9/1996,1.89,20.045,371.86,1609.12,4.35
23/9/1996,0,19.775,412.67,1507.34,4.41
24/9/1996,0,18.405,437.27,1306.2,4.26
25/9/1996,0,19.635,398.16,1515.35,3.99
26/9/1996,0,18.895,402.19,1422.82,3.88
27/9/1996,0,19.365,375.7,1542.25,3.97
28/9/1996,0,21.385,369.66,1741.35,4.07
29/9/1996,25.63,20.95,286.84,1634.55,4.18
30/9/1996,5.16,16.03,205.55,1418.19,4.28
1/10/1996,0,17.34,294.72,1508.01,4.32
2/10/1996,0,19.175,283.93,1722.94,4.32
3/10/1996,0,20.05,291.78,1781.08,2.76
4/10/1996,0,14.69,420.56,998.72,2.09
5/10/1996,0,11.82,356.94,945.84,1.78
6/10/1996,0,13.65,346.72,1091.56,2.29
7/10/1996,0,14.67,311.78,1226.91,2.17
8/10/1996,61.64,16.065,152.48,1506.11,2.27
9/10/1996,40.91,15.28,219.85,1302.01,2.47
10/10/1996,6.28,15.38,332.01,1141.17,2.19
11/10/1996,0,12.755,359.18,967.6,1.58
12/10/1996,0,11.325,383.76,812.82,1.88
13/10/1996,0,12.365,392.9,829.12,2.25
14/10/1996,0,15.025,385.66,993.11,2.48
15/10/1996,0,17.415,376.46,1179.71,2.62
16/10/1996,0,15.905,359.99,1123.15,1.71
17/10/1996,0,18.48,362.95,1274.64,2.19
18/10/1996,0,20.115,318.52,1562.05,2.42
19/10/1996,28.96,14.435,281.08,923.66,2.62
20/10/1996,0,10.325,316.51,829.26,2.74
21/10/1996,0,11.345,327.09,877.15,2.84
22/10/1996,0,13.935,350.25,946.26,3
23/10/1996,0,18.37,336.42,1298.13,3.09
24/10/1996,0,16.785,337.45,1171.72,3.18
25/10/1996,0,15.56,344.79,1041.41,3.27
26/10/1996,0,15.705,330.25,1094.26,3.34
27/10/1996,0,16.905,281.53,1318.8,3.39
28/10/1996,0,18.58,279.57,1441.53,3.43
29/10/1996,0,17.17,334.15,1143.45,3.43
30/10/1996,0,16.88,284.37,1280.81,3.43
31/10/1996,0,19.685,312.57,1370.89,3.45
1/11/1996,0,16.795,289.42,1230.13,3.44
2/11/1996,17,13.355,185.46,1076.83,3.46
3/11/1996,6.84,5.375,214.92,566.15,3.55
4/11/1996,0,4.975,295.61,539.32,3.58
5/11/1996,0,10.055,304.86,735.36,3.63
6/11/1996,6.11,14.965,198.64,1126.63,3.63
7/11/1996,0,18.84,239.37,1477.65,2.2
8/11/1996,0,19.98,212.1,1678.44,2.14
9/11/1996,11.38,14.87,239.54,887.66,2.39
10/11/1996,0,6.59,267.22,604.8,2.56
11/11/1996,0,3.825,233.46,556.56,2.69
12/11/1996,0,2.325,244.93,478.57,2.78
13/11/1996,0,2.52,255.09,475.55,2.87
14/11/1996,0,4.03,235.27,554.41,2.96
15/11/1996,0.07,2.745,230.76,514.02,3.03
16/11/1996,0,3.63,216.96,561.6,3.03
17/11/1996,0,4.47,281.92,497.15,3.09
18/11/1996,0,7.5,275.31,627.56,3.13
19/11/1996,10.1,10.24,137.21,933.84,2.83
20/11/1996,1.18,9.52,171.35,920,2.89
21/11/1996,14.37,8.075,137.82,800,3.01
22/11/1996,8.51,3.78,150.03,617.14,3.11
23/11/1996,0,3.34,242.72,519.09,3.15
24/11/1996,0,5.31,260.46,561.47,3.23
25/11/1996,0,8.805,288.48,633.44,3.29
26/11/1996,11.13,12.495,206.19,852.41,3.35
27/11/1996,3.13,9.91,238.71,578.97,3.38
28/11/1996,0,0.995,236.36,440,3.37
29/11/1996,0,0.62,250.02,400,3.44
30/11/1996,0,3.25,245.08,498.87,3.46
1/12/1996,10.22,10.63,165.66,888.33,3.55
2/12/1996,11.71,12.66,168.92,992.47,3.58
3/12/1996,0,7.015,258.76,605.9,3.58
4/12/1996,0,6.295,230.57,638.87,3.35
5/12/1996,0,4.84,258.65,520,3.08
6/12/1996,15.56,5.3,157.86,621.19,3.14
7/12/1996,1.68,6.935,227.1,640,3.18
8/12/1996,7.6,6.235,185.05,599.38,3.22
9/12/1996,0,5.27,225.16,600,3.23
10/12/1996,0,2.955,227.43,516.35,3.2
11/12/1996,0,5.9,235.41,608.36,3.05
12/12/1996,0,12.49,223.75,971.02,3.13
13/12/1996,2.26,14.375,173.83,1151.69,3.22
14/12/1996,1.85,9.12,149.78,918.04,3.31
15/12/1996,0,6.57,114,814.07,3.36
16/12/1996,0,6.1,84.54,832.6,3.38
17/12/1996,1,8.215,126.53,915.32,3.45
18/12/1996,9.19,11.79,142.67,1037.84,3.49
19/12/1996,19.27,10.22,165.86,876.14,3.5
20/12/1996,0.17,0.045,245.35,399.53,3.52
21/12/1996,0,-3.105,235.13,320,3.49
22/12/1996,0,-1.265,254.21,344.91,3.49
23/12/1996,0,3.35,257.95,473.8,3.49
24/12/1996,0,10.555,260.84,765.58,3.05
25/12/1996,5.16,8.9,206.47,637.01,3.03
26/12/1996,0,3.255,257.11,479.16,3.11
27/12/1996,11.63,5.79,173.27,622.79,3.16
28/12/1996,0,8.235,157.84,872.83,3.16
29/12/1996,0,11.39,200.01,992.32,3.15
30/12/1996,0,15.005,243.75,1132.39,3.23
31/12/1996,0,13.2,221.88,1062.35,3.27
1/1/1997,6.38,10.645,189.23,799.79,3.27
2/1/1997,0,5.555,98.3,795.36,3.33
3/1/1997,0,11.225,211.19,926.35,3.21
4/1/1997,0,14.475,241.76,1065.17,2.88
5/1/1997,0,15.79,235.29,1189.65,2.88
6/1/1997,0,14.085,238.87,1053.72,2.94
7/1/1997,0,9.925,193.94,910.49,3.05
8/1/1997,0,2.95,257.53,470.71,3.08
9/1/1997,10.49,2.415,151.41,525.74,2.91
10/1/1997,18.81,4.12,97.98,670.7,2.65
11/1/1997,0.48,2.235,242.93,477.29,2.24
12/1/1997,0,-1.72,201.48,394.3,2.47
13/1/1997,0,-1.58,232.69,360,2.6
14/1/1997,0,-1.85,259.72,324.5,2.69
15/1/1997,0,0.135,284.88,360,2.76
16/1/1997,13.82,4.775,230.49,446,2.78
17/1/1997,0,2.42,321.38,325.57,2.84
18/1/1997,0,-5.84,190.24,280,2.93
19/1/1997,0,-7.35,271.81,206.11,2.97
20/1/1997,0,-3.73,270.66,284.83,2.99
21/1/1997,0,2.575,277.09,448.56,2.99
22/1/1997,0,5.035,306.24,480,2.39
23/1/1997,5.34,10.535,225.52,737.41,2.32
24/1/1997,0,9.445,304.81,675.16,2.51
25/1/1997,6.05,9.875,205.98,786.88,2.61
26/1/1997,0,6.4,306.16,560.23,2.69
27/1/1997,0,4.24,237.52,591.5,2.73
28/1/1997,0,8.625,260.96,760.94,2.8
29/1/1997,8.28,5.64,226.62,556.63,2.86
30/1/1997,0,2.685,206.74,559.23,2.54
31/1/1997,1.17,3.415,159.29,633.92,2.54
1/2/1997,0,6.51,241.66,701.78,2.63
2/2/1997,0,10.265,327.74,720,2.72
3/2/1997,0,10.095,319.41,732.47,2.77
4/2/1997,0,10.625,302.37,805.95,2.77
5/2/1997,1.73,9.395,203.79,900.1,2.33
6/2/1997,3.92,7.15,240.89,612.7,2.33
7/2/1997,0,6.39,275.91,649.9,2.46
8/2/1997,9.35,7.07,170.44,753.16,2.57
9/2/1997,12.88,1.945,113.98,591.41,2.64
10/2/1997,0.08,1.625,173.5,558.67,2.77
11/2/1997,1.09,2.27,194.62,562.89,2.87
12/2/1997,0,2.54,284.1,517.4,2.97
13/2/1997,0,5.065,274.5,620.62,2.6
14/2/1997,19.02,4.215,163.64,637.12,2.28
15/2/1997,13.03,4.665,120.61,720.46,2.51
16/2/1997,1.96,4.415,366.09,506.17,2.66
17/2/1997,0,4.535,318.73,577.82,2.77
18/2/1997,0,4.65,383.35,480,2.86
19/2/1997,0,10.325,388.61,704.63,2.91
20/2/1997,0,14.065,362.7,987.26,2.57
21/2/1997,0,12.535,382.25,852.68,2.54
22/2/1997,1.29,14.535,362.3,1044.69,2.54
23/2/1997,0,10.06,414.68,635.52,2.71
24/2/1997,0,6.345,392.24,560.57,2.86
25/2/1997,0,7.305,375.98,636.49,2.93
26/2/1997,0,6.76,392.46,600,3.01
27/2/1997,0.93,13.605,400.2,901.48,2.99
28/2/1997,2.65,20.355,254.99,1721.17,3
1/3/1997,2.28,15.85,329.08,1204.75,3.04
2/3/1997,0,18.77,335.19,1468.18,2.98
3/3/1997,8.52,17.06,291.45,1188.96,3.05
4/3/1997,2.6,8.795,194.41,917.63,3.09
5/3/1997,0,11.005,334.19,919.92,3.11
6/3/1997,6.44,13.435,269.45,1045.9,3.17
7/3/1997,0,7.43,408.32,632.17,3.15
8/3/1997,0,9.435,412.65,720,3.1
9/3/1997,0,10.93,389.9,835.67,3.16
10/3/1997,0.63,10.505,354.03,880,3.23
11/3/1997,0,13.045,456.32,775.72,3.26
12/3/1997,0,12.135,440.84,794.16,3.26
13/3/1997,0,8.37,388.21,705.94,3.29
14/3/1997,0,11.825,368.69,917.04,3.26
15/3/1997,19.33,12.07,243.6,994.26,3.29
16/3/1997,0,5.79,375.24,599.66,3.31
17/3/1997,0,5.78,392.97,579.21,3.2
18/3/1997,0,10.805,397.43,815.24,2.98
19/3/1997,20.32,12.185,245.97,999.71,3.01
20/3/1997,17.06,7.395,152.57,845.01,3.06
21/3/1997,0,10.155,408.17,797.27,3.12
22/3/1997,0,14.73,434.31,999.61,3.19
23/3/1997,0,12.22,499.02,667.5,2.8
24/3/1997,0,7.45,392.43,669.21,2.24
25/3/1997,0,8.205,457.37,628.92,2.43
26/3/1997,6.12,13.355,340.37,893.32,2.6
27/3/1997,3.06,11.62,371.06,733.11,2.7
28/3/1997,0,13.73,451.64,921.07,2.78
29/3/1997,1.46,17.72,358.98,1348.32,2.88
30/3/1997,0,17.305,474.47,1092.32,2.9
31/3/1997,4.64,15.14,325.49,1062.56,2.7
1/4/1997,0,8.855,361.8,800,2.83
2/4/1997,0,10.045,472.56,715.67,2.94
3/4/1997,0,11.915,490.4,746.69,3.02
4/4/1997,0,15.56,480.68,959.47,3.06
5/4/1997,0,19.735,445.62,1359.7,3.09
6/4/1997,0,20.65,398.39,1582.4,3.13
7/4/1997,9.37,21.755,240.27,1887.01,3.11
8/4/1997,0,15.315,489.39,934.93,3.13
9/4/1997,0,12.215,393.74,926.95,3.18
10/4/1997,0,5.96,466.54,550.76,3.18
11/4/1997,0,7.39,470.91,600.08,3.25
12/4/1997,0,12.525,436.07,908.56,3.27
13/4/1997,6.05,16.7,192.8,1480,3.31
14/4/1997,0,13.03,500.58,810.98,3.39
15/4/1997,0,9.435,453.78,717.7,3.42
16/4/1997,0,11.015,505.33,720,3.46
17/4/1997,0,13.22,477.58,883.88,3.47
18/4/1997,1.92,10.155,455.89,733.32,3.53
19/4/1997,0,9.905,422.96,779.94,3.62
20/4/1997,0,11.555,484.94,771.26,3.65
21/4/1997,0,13.6,479.99,895.8,3.23
22/4/1997,15.69,13.24,248.11,1110.83,2.55
23/4/1997,7.45,9.93,118.72,1069.09,2.76
24/4/1997,8,8.635,152.39,920,2.91
25/4/1997,0,11.885,411.36,922.19,3
26/4/1997,0,12.955,475.09,919.86,2.94
27/4/1997,0,14.18,406.17,1105.74,2.72
28/4/1997,15.3,15.78,250.96,1333.81,2.83
29/4/1997,38.55,14.115,262.39,1194.54,2.96
30/4/1997,6,13.02,354.1,920,3.12
1/5/1997,0,17.29,489.74,1189.71,3.23
2/5/1997,6.75,17.455,386.77,1130.07,3.27
3/5/1997,0,17.285,437.4,1306.75,3.17
4/5/1997,11.25,17.15,316.91,1329.36,3.14
5/5/1997,0,13.3,485.63,930.99,3.21
6/5/1997,0.55,16.44,457.11,1222.05,3.24
7/5/1997,0,16.26,512.57,1075.92,3.32
8/5/1997,0,15.49,520.66,1002.39,3.4
9/5/1997,1.51,18.61,407.69,1378.18,3.54
10/5/1997,3.58,16.575,375.52,1142.62,3.54
11/5/1997,0,11.985,486.33,871.2,3.61
12/5/1997,0,16.06,494.83,1113.22,3.66
13/5/1997,10.74,18.795,322.93,1490.86,3.73
14/5/1997,1.31,15.58,450.83,1087.69,3.81
15/5/1997,0,18.57,462.2,1368.91,3.83
16/5/1997,0.22,16.92,533.58,1072.52,3.89
17/5/1997,0,14.455,535.03,913.11,4.06
18/5/1997,0,18.72,534.95,1152.09,4.11
19/5/1997,0,23.15,488.65,1671.19,4.19
20/5/1997,0,25.305,381.93,2279.31,4.22
21/5/1997,0,20.67,433.71,1620.92,4.18
22/5/1997,0,15.55,481.81,1108.35,4.2
23/5/1997,0,15.135,491.52,1044.56,4.35
24/5/1997,0,18.43,496,1251.98,4.38
25/5/1997,0,21.52,420.35,1707.99,4.42
26/5/1997,3,21.52,234.39,1929.56,4.42
27/5/1997,5.98,17.26,282.9,1396.19,4.51
28/5/1997,0,13.875,451.61,1020.35,4.59
29/5/1997,0,14.69,494.16,990.03,4.64
30/5/1997,0,17.525,474.13,1240.53,4.57
31/5/1997,0,20.665,429.25,1600.65,4.15
1/6/1997,0,22.85,378.54,1944.55,3.88
2/6/1997,21.46,22.915,207,2199.11,3.77
3/6/1997,2.66,19.795,305.34,1689,3.77
4/6/1997,1.8,13.91,263.22,1283.87,3.87
5/6/1997,0,14.17,449,1067.07,3.85
6/6/1997,0,16.14,392.75,1307.65,3.6
7/6/1997,2,14.905,275.9,1360.74,3.1
8/6/1997,0,14.75,300.84,1326.17,2.92
9/6/1997,0,15.77,456.51,1203.53,3.03
10/6/1997,0,17.19,510.67,1194.92,3.03
11/6/1997,0,20.065,521.48,1349.81,3.12
12/6/1997,0,21.98,444.61,1756.98,3.09
13/6/1997,0.31,23.535,362.49,2120,3.16
14/6/1997,0,24.77,346.35,2321.44,3.29
15/6/1997,15.87,22.875,278.93,2066.45,3.38
16/6/1997,0,19.455,506.39,1385.17,3.48
17/6/1997,0,22.11,496.23,1641.6,3.56
18/6/1997,1.09,26.03,419.89,2324.04,3.53
19/6/1997,0,26.995,362.78,2639.19,3.57
20/6/1997,0,24.65,475.21,1893.5,3.66
21/6/1997,0,26.43,463.15,2134.58,3.72
22/6/1997,0,27.53,435.72,2403.59,3.71
23/6/1997,0,27.495,416.71,2507.36,3.72
24/6/1997,0,24.63,523.93,1647.83,3.79
25/6/1997,0,27.205,466.95,2166.94,3.93
26/6/1997,0,29.275,427.58,2609.45,3.93
27/6/1997,5.87,27.495,336.07,2399,4
28/6/1997,0,23.725,440,1937.42,4.12
29/6/1997,0,22.73,505.43,1569.12,4.22
30/6/1997,0,23.71,445.37,1902.01,4.28
1/7/1997,0,24.53,399.01,2180.05,4.39
2/7/1997,0,25.72,351.2,2475.06,4.48
3/7/1997,0,26.565,387.05,2471.73,4.57
4/7/1997,0,27.995,465.89,2220.98,4.65
5/7/1997,7.5,27.96,412.25,2306.98,4.66
6/7/1997,0.29,25.03,410.04,2172.71,4.55
7/7/1997,0,25.425,421.13,2145.62,4.14
8/7/1997,0,26,426.92,2172.83,4.23
9/7/1997,0,26.53,416.87,2280.28,4.33
10/7/1997,4.88,26.245,282.6,2437.58,4.41
11/7/1997,0,23.335,374.59,2090.62,4.49
12/7/1997,0,23.1,492.54,1625.52,4.55
13/7/1997,0,23.895,492.36,1664.11,4.64
14/7/1997,0,25.575,482.49,1847.86,4.64
15/7/1997,0,28.02,441.49,2304.13,4.64
16/7/1997,0,28.895,421.02,2524.17,4.64
17/7/1997,20.53,27.19,319.18,2378.96,4.64
18/7/1997,0,27.405,392.98,2526.18,4.64
19/7/1997,2.64,28.265,396.13,2536.81,4.64
20/7/1997,23.11,27.045,301.31,2442.21,4.64
21/7/1997,0,26.825,348.81,2586.23,4.64
22/7/1997,10.24,28.17,262.05,2781.43,4.64
23/7/1997,33.94,26.895,272.36,2558.13,4.64
24/7/1997,12.74,24.365,159.64,2572.73,4.64
25/7/1997,37.43,22.145,226.4,2101.33,4.64
26/7/1997,0,23.305,381.88,2088.51,5.22
27/7/1997,2.83,26.28,307.74,2492.59,5.2
28/7/1997,0,28.595,357.61,2862.21,5.3
29/7/1997,0,28.675,356.87,2887.58,5.4
30/7/1997,0.41,24.51,365.08,2280.05,5.55
31/7/1997,4.75,21.015,312.1,1759.04,5.62
1/8/1997,0,21.015,491.99,1562.1,5.75
2/8/1997,0,22.595,494.79,1669.92,5.84
3/8/1997,0,25.12,449.94,2094.17,5.85
4/8/1997,0,26.44,409.18,2383.27,5.88
5/8/1997,4.87,24.835,335.07,2085.14,6.01
6/8/1997,7.79,22.525,350.17,1762.03,6.12
7/8/1997,0,22.485,410.27,1902.4,6.25
8/8/1997,0,21.435,467.66,1637.93,6.17
9/8/1997,0,22.005,479.99,1640.03,6.22
10/8/1997,0,22.915,439.11,1858.86,6.35
11/8/1997,0,23.91,423.88,2021.04,6.43
12/8/1997,0,26.145,431.67,2260.95,6.5
13/8/1997,0,27.67,418.34,2489.78,6.5
14/8/1997,0,28.255,378.58,2722.37,6.17
15/8/1997,0,28.14,383.88,2691.02,6.32
16/8/1997,0,28.81,374.19,2819.97,6.56
17/8/1997,0,29.69,390.66,2874.32,6.65
18/8/1997,0,29.535,381.28,2895.9,6.57
19/8/1997,0,25.515,426.78,2195.04,6.73
20/8/1997,0,24.685,364.78,2285.71,6.8
21/8/1997,28.78,24.76,240.15,2387.88,6.85
22/8/1997,0,23.8,397.31,2084.43,6.87
23/8/1997,0,20.635,468.24,1535.49,6.91
24/8/1997,0,20.26,459.6,1499.64,7.02
25/8/1997,0,20.655,466.91,1501.3,7.07
26/8/1997,0,21.165,454.56,1586.76,7.18
27/8/1997,0,21.885,441.54,1683.01,7.24
28/8/1997,0,22.955,446.22,1754.54,7.28
29/8/1997,0,24.53,423.81,1978.68,6.98
30/8/1997,0,23.095,435.47,1775.13,7.24
31/8/1997,0,23.365,416.02,1864.89,7.31
1/9/1997,0.52,24.27,330.78,2229.67,6.01
2/9/1997,7.93,24.78,301.08,2132.6,6.06
