date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(m),GW(feet)
3/8/1996,9.77,28,0.552,308.54,2719.5,0.25704872,38.45731707,22.23
4/8/1996,0,27.37,0.551732292,432.45,2560,0.635061545,39.09756098,22.64
5/8/1996,14.11,28.165,0.548,318.3,2686.27,0.846748726,36.21646341,23.14
6/8/1996,15.76,28.265,0.548,326.15,2722.44,0.914791034,34.76829268,23.32
7/8/1996,0,28.43,0.548,398.88,2800,0.876989752,33.35060976,23.455
8/8/1996,0,27.995,0.548,404.06,2718.39,1.519611553,32.375,23.59
9/8/1996,6.7,27.205,0.544,278.95,2697.1,1.791780787,31.75,23.76
10/8/1996,7.35,27.735,0.544,287.09,2795.38,2.033708994,30.98780488,24.23
11/8/1996,5.13,28.015,0.544,312.41,2886.34,1.701057709,30.71341463,24.83
12/8/1996,7.03,27.515,0.544,285.78,2716.35,1.37596668,30.71341463,24.84
13/8/1996,3.97,28.045,0.54,327.77,2743.52,1.171839755,30.30182927,25.01
14/8/1996,0,27.87,0.54,410.64,2678.41,0.982833343,30.04268293,25.14
15/8/1996,0.04,27.975,0.54,391.19,2749.48,0.808947444,29.32621951,24.84
16/8/1996,0,27.5,0.54,450.62,2479.5,0.657742314,28.41158537,24.6
17/8/1996,2.34,27.785,0.536000116,397.87,2560,0.778706418,28.39634146,24.24
18/8/1996,0,27.99,0.536000116,423.95,2640.67,1.93542566,28.13719512,23.35
19/8/1996,0,28.485,0.536000116,395.75,2800,2.759493616,27.93902439,22.62
20/8/1996,16.1,28.2,0.536000116,270.51,2863.79,3.175307723,28.39634146,23.33
21/8/1996,0,27.98,0.531999884,374.01,2796.66,3.122385928,28.76219512,23.83
22/8/1996,0,27.61,0.531999884,415.81,2616.49,2.540246178,29.31097561,24.03
23/8/1996,0,27.28,0.531999884,436.58,2492.72,1.829582069,30.66768293,23.93
24/8/1996,4.81,26.365,0.531732407,328.95,2356.32,1.307924372,31.7804878,23.5
25/8/1996,0,26.255,0.528000116,445.07,2318.65,0.96771283,30.69817073,22.55
26/8/1996,0,26.905,0.528000116,454.14,2370.95,0.748465392,29.93597561,21.35
27/8/1996,0,26.965,0.528000116,452.47,2385.22,0.635061545,29.63109756,21.23
28/8/1996,0,27.73,0.523999884,433.81,2560,0.544338467,29.78353659,21.03
29/8/1996,0,28.075,0.523999884,424.43,2640.51,0.461175645,30.43902439,20.78
30/8/1996,0,27.855,0.523999884,424.45,2608.67,0.393133337,31.88719512,20.44
31/8/1996,0,27.685,0.523999884,413.52,2620.74,0.347771798,33.71646341,19.64
1/9/1996,0,27.485,0.52,422.92,2555.27,0.309970516,33.89939024,18.64
2/9/1996,0,28.27,0.52,406.08,2720,0.27972949,34.20426829,17.82
3/9/1996,0,28.355,0.52,420.65,2674.22,0.249488464,34.58536585,18.62
4/9/1996,0,28.305,0.516,421.95,2657.45,0.226807694,35.10365854,18.94
5/9/1996,0,28.46,0.516,390.29,2786.56,0.204126925,36.32317073,19.11
6/9/1996,0,28.515,0.516,389.4,2791.47,0.173885899,37.84756098,19.57
7/9/1996,6.45,28.095,0.516,311.73,2640,0.166325643,39.09756098,19.82
8/9/1996,6.33,28.12,0.512000116,317.65,2598.73,0.249488464,37.87804878,19.63
9/9/1996,8.84,27.785,0.512000116,330.86,2586.52,0.325091029,37.3902439,20.15
10/9/1996,29.79,27.185,0.512000116,278.28,2632.22,0.362892311,37.13109756,20.24
11/9/1996,18.28,25.465,0.507999653,227.91,2560,0.483856415,36.42987805,20.18
12/9/1996,3.88,26.27,0.507999653,275.92,2555.41,0.491416671,36.04878049,20.17
13/9/1996,0,26.775,0.507999653,399.14,2480,0.393133337,36.33841463,19.76
14/9/1996,0,26.77,0.507999653,418.51,2399.68,0.332651285,35.54573171,19.56
15/9/1996,0,27.38,0.504000116,401.22,2545.65,0.317530772,35.40853659,19.99
16/9/1996,0,27.99,0.504000116,397.18,2640,0.309970516,35.5,19.72
17/9/1996,0,28.69,0.504000116,353.31,2886.77,0.332651285,35.5152439,19.43
18/9/1996,0,28.47,0.500000116,351.94,2853.83,0.309970516,36.1402439,18.99
19/9/1996,0,27.635,0.500000116,380.49,2634.76,0.287289746,36.44512195,18.78
20/9/1996,0,27.22,0.500000116,381.85,2565.45,0.264608977,35.78963415,18.25
21/9/1996,4.49,27.15,0.500000116,271.41,2619.83,0.241928207,36.20121951,17.62
22/9/1996,12.43,26.47,0.496,290.21,2435.58,0.446055133,36.64329268,17.7
23/9/1996,0,25.395,0.496,428.57,2153.16,0.703103853,37.31402439,17.42
24/9/1996,0,24.66,0.496,435.18,2051.58,0.498976928,37.63414634,18.38
25/9/1996,0,24.5,0.492000231,440.03,2000,0.393133337,38.44207317,18.65
26/9/1996,0,25.565,0.492000231,416.87,2200,0.332651285,39.40243902,18.94
27/9/1996,0,26.34,0.492000231,420.49,2280,0.294850003,39.2804878,18.875
28/9/1996,0,26.69,0.492000231,410.43,2320,0.25704872,39.70731707,18.81
29/9/1996,0,27.355,0.488,384.93,2511.53,0.234367951,38.24390244,19.17
30/9/1996,24.32,27.255,0.488,274.98,2560,0.211687182,37.83231707,19.43
1/10/1996,13.89,27.37,0.488,265.51,2657.63,0.219247438,37.3902439,19.77
2/10/1996,0.1,26.85,0.483999884,320.02,2650.56,0.219247438,37.3902439,20.14
3/10/1996,7.07,26.255,0.483999884,198.26,2722.07,0.642621801,37.58841463,20.39
4/10/1996,1.4,25.495,0.483999884,244.23,2608.26,0.544338467,37.03963415,20.62
5/10/1996,3.81,25.335,0.483999884,205.99,2564.67,0.438494876,36.64329268,21.14
6/10/1996,22.94,24.615,0.479999884,148.81,2640,0.521657697,36.125,21.22
7/10/1996,25.6,24.555,0.479999884,138.1,2667.93,1.239882063,35.56097561,22.16
8/10/1996,30.12,25.745,0.479999884,157.53,2798.17,2.789734642,35.17987805,22.38
9/10/1996,0,24.025,0.476000116,353.3,2212.53,2.888017977,34.82926829,22.14
10/10/1996,0,22.44,0.476000116,401.29,1880,2.441962844,34.03658537,22.18
11/10/1996,0,20.505,0.476000116,451.12,1482.07,1.980787199,33.91463415,22.1
12/10/1996,0,21.98,0.476000116,413.76,1757.05,1.564973092,32.48170732,21.78
13/10/1996,0,22.89,0.472000116,352.1,2044.71,1.217201294,32.14634146,21.59
14/10/1996,0,23.34,0.472000116,365.17,2060.85,0.952592317,32.51219512,22.23
15/10/1996,0,24.615,0.472000116,361.36,2212.37,0.756025648,32.45121951,22.4
16/10/1996,0,25.165,0.468267708,341.57,2320,0.627501288,32.57317073,22.23
17/10/1996,17.02,25.525,0.468,249.4,2395.86,0.53677821,33.06097561,22.39
18/10/1996,0,25.305,0.468,299.94,2466.32,0.574579493,33.35060976,22.64
19/10/1996,0,21.65,0.468,395.68,1745.69,0.506537184,32.375,23.17
20/10/1996,0,17.355,0.464,436.66,1239.82,0.40825385,32.11585366,23.62
21/10/1996,0,18.56,0.464,449.17,1251.78,0.355332055,32.375,23.88
22/10/1996,0,21.41,0.464,425.65,1555.3,0.309970516,32.13109756,24.22
23/10/1996,0,22.685,0.464,401.82,1757.54,0.272169233,31.75,24.62
24/10/1996,0,24.185,0.459999769,367.08,2051.52,0.241928207,30.94207317,25.02
25/10/1996,0,24.235,0.459999769,389.57,1934.73,0.219247438,30.25609756,25.55
26/10/1996,0,24.915,0.459999769,361.76,2124.41,0.196566669,29.8597561,25.95
27/10/1996,0,25.845,0.459999769,320.59,2393.6,0.181446156,29.34146341,26.35
28/10/1996,0,25.21,0.456,335.53,2280,0.158765386,28.73170732,26.77
29/10/1996,0,24.12,0.456,364.08,2020.33,0.143644873,28.12195122,27.04
30/10/1996,0,24.175,0.456,365.09,2009.9,0.136084617,27.31402439,27.27
31/10/1996,0,24.225,0.456,364.96,2000,0.12852436,26.70426829,27.59
1/11/1996,0,24.485,0.452000116,353.7,2074.17,0.120964104,26.0945122,27.77
2/11/1996,0,24.03,0.452000116,333.72,2084.88,0.113403847,25.45426829,27.95
3/11/1996,0,18.675,0.452000116,415.18,1238.84,0.105843591,25.04268293,28.22
4/11/1996,0,19.335,0.452000116,362.78,1452.11,0.098283334,24.69207317,28.53
5/11/1996,0,23.105,0.448267708,353.64,1810,0.090723078,24.20426829,28.9
6/11/1996,0,24.745,0.448,317.1,2120,0.090723078,24.20426829,29.03
7/11/1996,0,25.815,0.448,289.37,2338.03,0.083162821,23.6554878,29.3
8/11/1996,3.62,24.21,0.448,282.95,2072.91,0.083162821,23.24390244,29.36
9/11/1996,0.24,17.275,0.448,387.68,1119.1,0.083162821,22.77134146,29.61666667
10/11/1996,0,13.215,0.443999884,398.83,848.75,0.075602565,22.20731707,29.87333333
11/11/1996,0,14.845,0.443999884,387.67,960,0.071066411,22.00914634,30.13
12/11/1996,0,15.65,0.443999884,352.63,1119.97,0.06955436,21.59756098,30.52
13/11/1996,0,17.745,0.443999884,323.43,1343.09,0.066530257,21.50609756,30.73
14/11/1996,0,19.6,0.443999884,307.11,1545.44,0.063506154,21.50609756,30.93
15/11/1996,0,21.04,0.44,254.95,1814.08,0.061238078,21.50609756,31.13
16/11/1996,0,21.15,0.44,248.33,1848.5,0.058213975,20.33231707,31.32
17/11/1996,0,20.975,0.44,255.4,1794.64,0.055945898,19.73780488,31.46
18/11/1996,0,20.535,0.44,290.46,1651.35,0.054433847,19.41768293,31.63
19/11/1996,0,19.765,0.44,330.32,1444.98,0.052921795,19.11280488,31.79
20/11/1996,0,20.575,0.43908831,321.57,1563.54,0.052921795,18.80792683,31.93
21/11/1996,0,21.235,0.435999653,312.43,1637.73,0.049141667,18.51829268,32.02
22/11/1996,0,21.91,0.435999653,283.62,1797.41,0.047629616,18.30487805,32.18
23/11/1996,0,18.27,0.435999653,360.23,1216.03,0.045361539,18.04573171,32.185
24/11/1996,0,18.64,0.435999653,347.89,1280.65,0.043093462,17.80182927,32.19
25/11/1996,0,20.465,0.435999653,314.02,1553.12,0.042337436,17.58841463,31.91
26/11/1996,4.48,21.435,0.435999653,218.72,1800.9,0.048385641,17.45121951,30.95
27/11/1996,0,16.175,0.433541319,323.49,1168.16,0.055189872,17.20731707,30.21
28/11/1996,0,17.575,0.432000231,306.02,1317.47,0.050653718,17.20731707,29.84
29/11/1996,0,18.835,0.432000231,308.87,1397.83,0.049141667,17.19207317,29.79
30/11/1996,0,20.36,0.432000231,288.71,1599.97,0.04687359,17.61890244,29.56
1/12/1996,0,21.645,0.432000231,268.79,1788.76,0.049141667,19.08231707,28.82
2/12/1996,23.97,20.53,0.432000231,209.34,1633.75,0.15120513,20.21036585,28.5
3/12/1996,0,17.37,0.432000231,312.22,1275.54,0.136084617,20.77439024,28.49
4/12/1996,0,17.345,0.432000231,321.88,1239.53,0.113403847,20.85060976,28.41
5/12/1996,0,18.59,0.432000231,296.14,1405.09,0.105843591,21.20121951,28.09
6/12/1996,0,20.29,0.431088426,295.74,1566.45,0.12852436,22.32926829,27.59
7/12/1996,6.34,21.42,0.428267708,233.33,1787.28,0.136084617,22.81707317,28.24
8/12/1996,15.09,19.29,0.428,180.73,1622.35,0.241928207,22.83231707,28.39
9/12/1996,0,12.395,0.428,324.42,905.24,0.211687182,22.95426829,28.73
10/12/1996,0,12.12,0.428,358.34,791.31,0.173885899,23.44207317,29.22
11/12/1996,0,14.995,0.428,353.8,930.36,0.158765386,24.20426829,29.37
12/12/1996,0,18.315,0.428,324.87,1286.19,0.143644873,23.21341463,29.6275
13/12/1996,0,19.675,0.428,306.31,1440.86,0.136084617,22.9847561,29.885
14/12/1996,0,17.98,0.428,313.03,1293.98,0.12852436,22.46646341,30.1425
15/12/1996,0,16.84,0.428,315.92,1195.29,0.120964104,21.7195122,30.4
16/12/1996,0,16.805,0.428,311.08,1202.04,0.113403847,21.49085366,30.7
17/12/1996,0,18.1,0.428,302.7,1317.58,0.105843591,21.49085366,31
18/12/1996,0,19.295,0.428,289.6,1439.81,0.098283334,21.49085366,31.22
19/12/1996,0,15.71,0.428,331.69,1040.32,0.098283334,21.49085366,31.4
20/12/1996,0,5.77,0.428,213.38,696.22,0.090723078,19.92073171,31.58
21/12/1996,0,7.495,0.428,246.3,734.08,0.083162821,19.46341463,31.73
22/12/1996,0,14.215,0.428,296.11,1056.03,0.083162821,19.00609756,31.7
23/12/1996,0,16.28,0.428,341.18,1051.4,0.083162821,18.67073171,31.15
24/12/1996,0,17.83,0.428,322.15,1240,0.075602565,18.39634146,30.38
25/12/1996,0,17.47,0.428,315.12,1240.64,0.075602565,18.12195122,31.01
26/12/1996,0,18.52,0.428,296.88,1370.15,0.075602565,17.89329268,31.38
27/12/1996,0,20.64,0.428,297.79,1560.73,0.074846539,17.93902439,31.9
28/12/1996,0,21.12,0.428,262.85,1733.75,0.074846539,18.77743902,32.28
29/12/1996,0,21.68,0.428,274.18,1748.47,0.075602565,19.95121951,32.5
30/12/1996,0,22.06,0.428,261.97,1814.15,0.075602565,18.99085366,32.6
31/12/1996,0,21.865,0.428,268.07,1781.31,0.075602565,18.42682927,32.01
1/1/1997,0,20.63,0.428,287.7,1580.83,0.073334488,17.63414634,30.54
2/1/1997,0,20.75,0.428,284.44,1600,0.071066411,17.05487805,30.95
3/1/1997,0,19.65,0.429541667,311.99,1400,0.067286283,16.7195122,30.88
4/1/1997,0,19.105,0.431899421,326.77,1310.41,0.06426218,16.56707317,30.74
5/1/1997,0,20.445,0.432000231,306.15,1480,0.061994103,17.46646341,30.6
6/1/1997,0,21.52,0.432000231,279.33,1713.78,0.060482052,19.70731707,30.13
7/1/1997,0,21.135,0.432000231,301.47,1589,0.058970001,19.08231707,29.7
8/1/1997,0,21.175,0.432000231,293.57,1617.62,0.058213975,19.18902439,29.35
9/1/1997,0,21.72,0.432000231,272.81,1754.87,0.061994103,19.18902439,28.85
10/1/1997,25.02,17.95,0.432000231,211.94,1376.5,0.158765386,19.61585366,28.36
11/1/1997,0,13.35,0.432000231,312.22,959.9,0.15120513,20.33231707,28.38
12/1/1997,0,14.7,0.432000231,322.55,1034.56,0.143644873,20.98780488,28.4
13/1/1997,0,15.655,0.435898958,275.6,1228.17,0.136084617,21.52134146,28.42
14/1/1997,5.62,16.4,0.435999653,175.64,1370.97,0.15120513,22.28353659,28.44
15/1/1997,0,17.145,0.435999653,235.65,1427.78,0.173885899,23.0304878,28.26
16/1/1997,0,18.57,0.435999653,221.92,1603.07,0.181446156,23.0304878,28.39
17/1/1997,0,11.49,0.435999653,374.63,720,0.166325643,23.0304878,28.77
18/1/1997,0,6.43,0.435999653,303.62,634.4,0.143644873,23.0304878,29.01
19/1/1997,0,5.115,0.436267361,384.47,461.54,0.12852436,22.90853659,29.17
20/1/1997,0,10.575,0.44,366.09,720,0.120964104,23.18292683,29.26
21/1/1997,0,11.515,0.44,396.74,682.22,0.113403847,22.9847561,29.35
22/1/1997,0,15.565,0.44,372.17,978.74,0.105843591,22.4054878,29.345
23/1/1997,0,17.875,0.44,371.42,1148.72,0.105843591,22.03963415,29.34
24/1/1997,0,19.8,0.44,351.19,1368.39,0.105843591,21.79573171,28.98
25/1/1997,0,20.785,0.441541088,312.02,1599.97,0.120964104,21.79573171,28.38
26/1/1997,0,18.33,0.443999884,340.06,1310.11,0.143644873,21.52134146,27.81
27/1/1997,0,18.37,0.443999884,324.78,1360,0.143644873,21.52134146,28.27
28/1/1997,0,19.565,0.443999884,340.8,1408.98,0.143644873,21.53658537,28.43
29/1/1997,0,21.235,0.443999884,331.13,1600,0.136084617,22.08536585,28.43
30/1/1997,0,20.09,0.445541551,299.1,1599.59,0.136084617,23,28.06
31/1/1997,0,15.225,0.448,291.01,1216.96,0.12852436,23.86890244,28.13
1/2/1997,0,12.315,0.448,405.08,771.91,0.120964104,23.16768293,28.46
2/2/1997,0,14.675,0.448,404.81,903.9,0.113403847,22.92378049,28.56
3/2/1997,0,17.36,0.448,374.3,1177.66,0.105843591,22.92378049,28.61
4/2/1997,0,19.68,0.452000116,366.96,1369.5,0.105843591,23.48780488,28.54
5/2/1997,0,22.31,0.452000116,303.49,1820.25,0.158765386,23.38109756,28.34
6/2/1997,0,22.44,0.452000116,300.61,1860.93,0.166325643,22.87804878,28.21
7/2/1997,0,22.5,0.452000116,300.65,1880,0.15120513,22.72560976,28.06
8/2/1997,0,22.32,0.45508831,296.44,1880,0.143644873,22.64939024,27.89
9/2/1997,0,19.27,0.456,359.81,1397.26,0.143644873,22.75609756,28.02
10/2/1997,0,18.22,0.456,292.61,1474.17,0.136084617,23.06097561,28.13
11/2/1997,0,13.485,0.456,290.38,1120,0.136084617,23.25914634,28.29
12/2/1997,0,12.835,0.456267708,427.58,800,0.136084617,23.48780488,28.44
13/2/1997,0,19.22,0.459999769,387.67,1332.39,0.12852436,23.74695122,28.65
14/2/1997,0,23.285,0.459999769,332.47,1885.23,0.12852436,23.54878049,29.08
15/2/1997,14.55,24.06,0.459999769,203.62,2171.94,0.173885899,23.38109756,29.29
16/2/1997,0,18.23,0.461541319,323.53,1425.58,0.219247438,23.13719512,29.415
17/2/1997,0,16.725,0.464,310.51,1339.63,0.234367951,22.90853659,29.54
18/2/1997,0,18.655,0.464,379.15,1349.83,0.219247438,22.58841463,29.665
19/2/1997,0,21.84,0.464,329.19,1780.02,0.204126925,21.93292683,29.79
20/2/1997,0,23.675,0.467899306,334.6,1987.58,0.189006412,21.61280488,29.915
21/2/1997,0,24.065,0.468,348.97,2000,0.173885899,21.61280488,30.04
22/2/1997,0,22.69,0.468,383.65,1750.55,0.158765386,21.61280488,30.24
23/2/1997,0,21.955,0.468,396.56,1633.85,0.15120513,21.61280488,30.28
24/2/1997,0,21.47,0.472000116,396.21,1604.9,0.136084617,21.61280488,30.275
25/2/1997,0,22.58,0.472000116,346.68,1877.79,0.12852436,21.61280488,30.27
26/2/1997,0,22.975,0.472000116,363.63,1880,0.25704872,20.4695122,30.27
27/2/1997,0,23.76,0.472000116,373.95,1920,0.309970516,20.16463415,30.4
28/2/1997,0,24.565,0.476000116,360.99,2090.53,0.302410259,20.10365854,30.42
1/3/1997,0,24.24,0.476000116,374.78,2000,0.241928207,20.10365854,30.38
2/3/1997,0,24.03,0.476000116,387.32,1919.65,0.234367951,20.11890244,30.26
3/3/1997,0,24.19,0.479999884,363.08,2063.83,0.249488464,20.11890244,30.17
4/3/1997,0,24.635,0.479999884,367.28,2105.44,0.249488464,19.92073171,30.08
5/3/1997,0,23.84,0.479999884,405.22,1894.36,0.226807694,19.8902439,29.92
6/3/1997,0,23,0.479999884,406.41,1799.66,0.204126925,19.95121951,29.74
7/3/1997,0,21.21,0.483999884,447.11,1508.2,0.173885899,20.13414634,29.45
8/3/1997,0,21.82,0.483999884,438.27,1599.19,0.15120513,20.27134146,29.15
9/3/1997,0,22.02,0.483999884,444.15,1598.07,0.136084617,20.40853659,28.85
10/3/1997,0,23.34,0.488,396.79,1884.78,0.12852436,20.65243902,28.58
11/3/1997,0,23.12,0.488,421.17,1780.26,0.113403847,20.92682927,28.22
12/3/1997,0,22.585,0.488,454.9,1613.63,0.105843591,21.36890244,27.92
13/3/1997,0,23.635,0.488,408.31,1883.42,0.098283334,21.36890244,27.66
14/3/1997,23.44,24.08,0.492000231,251.87,2157.57,0.143644873,22.28353659,27.42
15/3/1997,0,20.505,0.492000231,355.48,1678.34,0.219247438,22.69512195,27.09
16/3/1997,0,20.45,0.492000231,420.16,1421.41,0.189006412,23.24390244,26.85
17/3/1997,0,20.865,0.496,438.71,1378.68,0.173885899,23.70121951,26.71
18/3/1997,0,22.225,0.496,416.29,1578.52,0.158765386,24.09756098,26.53
19/3/1997,0,21.655,0.496,444.12,1418.56,0.143644873,24.46341463,26.29
20/3/1997,0,21.745,0.496,424.96,1506.3,0.136084617,24.96646341,26.17
21/3/1997,12.77,22.75,0.500000116,239.43,2080.11,0.136084617,25.33231707,25.83
22/3/1997,0,21.135,0.500000116,389.11,1654.83,0.15120513,25.54573171,25.42
23/3/1997,0,21.36,0.500000116,378.31,1716.73,0.136084617,25.82012195,25.03
24/3/1997,0,22.485,0.504000116,396.49,1760.77,0.120964104,26.18597561,24.79
25/3/1997,0,23.495,0.504000116,435.47,1695.96,0.113403847,26.36890244,24.51
26/3/1997,0,23.76,0.504000116,418.18,1790.51,0.098283334,26.88719512,24.36
27/3/1997,0,23.25,0.504000116,414.96,1705.23,0.090723078,27.51219512,24.11
28/3/1997,0,23.25,0.507999653,458.98,1168.39,0.083162821,28.10670732,23.7
29/3/1997,0,23.99,0.507999653,442.27,1279.52,0.083162821,28.47256098,23.48
30/3/1997,0,23.985,0.507999653,472.97,1155.82,0.074090514,28.89939024,23.48
31/3/1997,0,23.78,0.512000116,408.79,1402.01,0.075602565,29.12804878,23.41
1/4/1997,0,18.905,0.512000116,530.89,721.31,0.06955436,29.50914634,23.13
2/4/1997,0,19.415,0.512000116,496.12,841.19,0.059726026,30.13414634,22.69
3/4/1997,0,20.17,0.512000116,500.27,855.82,0.055189872,30.4695122,22.23
4/4/1997,0,21.09,0.516,504.91,882.65,0.050653718,30.4695122,21.55
5/4/1997,0,21.86,0.516,518.44,870.4,0.04687359,30.57621951,21.23
6/4/1997,0,22.87,0.516,503.49,969.67,0.043093462,31.00304878,20.93
7/4/1997,0,24.8,0.52,431.86,1372.23,0.041581411,31.67378049,20.68
8/4/1997,0,22.92,0.52,464.6,1124.35,0.046117565,32.375,20.69
9/4/1997,0,22.775,0.52,419.81,1284.45,0.049897693,33.41158537,19.92
10/4/1997,0,23.195,0.52,434.65,1259.7,0.047629616,33.89939024,18.96
11/4/1997,0,22.525,0.523999884,440.64,856.95,0.043849488,34.35670732,17.94
12/4/1997,25.8,22.99,0.523999884,290.52,1365.05,0.075602565,34.73780488,16.72
13/4/1997,3.78,23.865,0.523999884,302.21,1792.81,0.098283334,34.72256098,16.13
14/4/1997,11.26,21.98,0.528000116,283.52,1703.36,0.083162821,35.89634146,16.24
15/4/1997,13.67,18.7,0.528000116,180.8,1784.9,0.15120513,37.3597561,16.43
16/4/1997,2.12,19.89,0.528000116,289.36,1749.25,0.173885899,38.91463415,16.73
17/4/1997,0,20.67,0.528000116,386.69,1511.76,0.143644873,40.77439024,16.61
18/4/1997,0,19,0.531999884,479.96,1099.49,0.120964104,41.67378049,16.51
19/4/1997,0,15.505,0.531999884,570.5,682.52,0.105843591,41.50609756,16.41
20/4/1997,0,18.715,0.531999884,539.88,890.44,0.098283334,41.21646341,16.23
21/4/1997,0,20.55,0.532100694,521.65,1041.42,0.090723078,40.75914634,16.86
22/4/1997,0,23.22,0.536000116,455.48,1440.68,0.083162821,40.94207317,17.24
23/4/1997,1.5,24.615,0.536000116,392.8,1809.31,0.166325643,40.94207317,17.69
24/4/1997,35.04,19.875,0.536000116,418.3,1075.96,0.94503206,41.24695122,18.76
25/4/1997,0,20.95,0.538458565,524.78,1229.6,0.861869239,41.52134146,20.8
26/4/1997,35.12,22.77,0.54,317.1,1913.15,1.088676934,40.56097561,20.5
27/4/1997,41.17,24.49,0.54,282.31,2297.44,2.487324383,39.98170732,18.92
28/4/1997,40.77,25.72,0.54,230.47,2593.36,3.349193622,39.29573171,18.98
29/4/1997,3.32,23.64,0.542458565,334.41,2243.44,6.010403904,37.66463415,18.9
30/4/1997,0,21.71,0.544,440.59,1796.37,5.345101334,34.55487805,18.77
1/5/1997,0,22.06,0.544,501.6,1691.45,4.445430812,35.01219512,20.5
2/5/1997,0,23.73,0.544,507.77,1813.45,3.651603881,37.42073171,19.78
3/5/1997,0,26.7,0.544911806,418.53,2464.53,2.925819259,37.32926829,20.1
4/5/1997,0.23,25.945,0.548,431.1,2314.25,2.268076945,37.45121951,21.39
5/5/1997,0,21.005,0.548,522.72,1554.35,1.708617965,37.64939024,21.77
6/5/1997,0,20.705,0.548,533.82,1467.07,1.22476155,35.01219512,19.37
7/5/1997,0,22.23,0.548,523.47,1634.03,0.869429496,36.1097561,21.11
8/5/1997,0,23.1,0.552,520.37,1735.42,0.627501288,35.62195122,21.57
9/5/1997,0,23.785,0.552,495.78,1881.19,0.468735902,33.6554878,21.05
10/5/1997,0,23.935,0.552,480.8,1929.65,0.355332055,33.07621951,20.45
11/5/1997,0,24.885,0.552,442.1,2162.12,0.272169233,36.7347561,19.23
12/5/1997,21.28,24.235,0.554458681,267.86,2294.25,0.249488464,34.08231707,18.94
13/5/1997,28.97,23.395,0.556000116,264.33,2197.93,0.332651285,33.38109756,20.29
14/5/1997,0,22.49,0.556000116,494.68,1752.47,0.27972949,34.17378049,19.68
15/5/1997,0,23.235,0.556000116,492.48,1799.25,0.219247438,35.08841463,19.34
16/5/1997,0,23.835,0.556000116,355.27,2230.1,0.173885899,36.94817073,19.38
17/5/1997,0,23.805,0.558458681,364.9,2203.11,0.173885899,37.3902439,17.95
18/5/1997,0,24.875,0.56,395.54,2280.64,0.166325643,35.33231707,16.7
19/5/1997,12.39,26.215,0.56,291.88,2465.53,0.158765386,36.26219512,17.45
