# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:40:09 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 271538082002301 AMAX NO 3 WELL NEAR PINE LEVEL FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 271538082002301
#            TS   parameter     statistic     Description
#        251411       62611     00001     Groundwater level above NAVD 1988, feet (Maximum)
#         28739       62610     00001     Groundwater level above NGVD 1929, feet (Maximum)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=271538082002301&ts_ids=28739]
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	251411_62611_00001	251411_62611_00001_cd	28739_62610_00001	28739_62610_00001_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd	00_72019_00011	00_72019_00011_cd
USGS	271538082002301	1997-10-23		38.95	A	40.00	A:R						
USGS	271538082002301	1997-10-24		38.97	A	40.02	A:R						
USGS	271538082002301	1997-10-25		38.70	A	39.75	A:R						
USGS	271538082002301	1997-10-26		39.15	A	40.20	A:R						
USGS	271538082002301	1997-10-27		39.44	A	40.49	A:R						
USGS	271538082002301	1997-10-28		39.65	A	40.70	A:R						
USGS	271538082002301	1997-10-29		39.76	A	40.81	A:R						
USGS	271538082002301	1997-10-30		40.00	A	41.05	A:R						
USGS	271538082002301	1997-10-31		40.36	A	41.41	A:R						
USGS	271538082002301	1997-11-01		40.61	A	41.66	A:R						
USGS	271538082002301	1997-11-02		40.82	A	41.87	A:R						
USGS	271538082002301	1997-11-03		40.85	A	41.90	A:R						
USGS	271538082002301	1997-11-04		40.96	A	42.01	A:R						
USGS	271538082002301	1997-11-05		41.18	A	42.23	A:R						
USGS	271538082002301	1997-11-06		41.33	A	42.38	A:R						
USGS	271538082002301	1997-11-07		41.41	A	42.46	A:R						
USGS	271538082002301	1997-11-08		41.54	A	42.59	A:R						
USGS	271538082002301	1997-11-09		41.59	A	42.64	A:R						
USGS	271538082002301	1997-11-10		41.57	A	42.62	A:R						
USGS	271538082002301	1997-11-11		41.22	A	42.27	A:R						
USGS	271538082002301	1997-11-12		41.13	A	42.18	A:R						
USGS	271538082002301	1997-11-13		41.48	A	42.53	A:R						
USGS	271538082002301	1997-11-14		41.68	A	42.73	A:R						
USGS	271538082002301	1997-11-15		41.77	A	42.82	A:R						
USGS	271538082002301	1997-11-16		41.87	A	42.92	A:R						
USGS	271538082002301	1997-11-17		41.96	A	43.01	A:R						
USGS	271538082002301	1997-11-18		42.12	A	43.17	A:R						
USGS	271538082002301	1997-11-19		42.19	A	43.24	A:R						
USGS	271538082002301	1997-11-20		42.29	A	43.34	A:R						
USGS	271538082002301	1997-11-21		42.47	A	43.52	A:R						
USGS	271538082002301	1997-11-22		42.55	A	43.60	A:R						
USGS	271538082002301	1997-11-23		42.62	A	43.67	A:R						
USGS	271538082002301	1997-11-24		42.60	A	43.65	A:R						
USGS	271538082002301	1997-11-25		42.71	A	43.76	A:R						
USGS	271538082002301	1997-11-26		42.87	A	43.92	A:R						
USGS	271538082002301	1997-11-27		42.90	A	43.95	A:R						
USGS	271538082002301	1997-11-28		43.00	A	44.05	A:R						
USGS	271538082002301	1997-11-29		43.20	A	44.25	A:R						
USGS	271538082002301	1997-11-30		43.42	A	44.47	A:R						
USGS	271538082002301	1997-12-01		43.39	A	44.44	A:R						
USGS	271538082002301	1997-12-02		43.27	A	44.32	A:R						
USGS	271538082002301	1997-12-02 17:00	UTC									14.90	1:A
USGS	271538082002301	1997-12-03		43.30	A	44.35	A:R						
USGS	271538082002301	1997-12-04		43.54	A	44.59	A:R						
USGS	271538082002301	1997-12-05		43.52	A	44.57	A:R						
USGS	271538082002301	1997-12-06		43.50	A	44.55	A:R						
USGS	271538082002301	1997-12-07		43.13	A	44.18	A:R						
USGS	271538082002301	1997-12-08		43.34	A	44.39	A:R						
USGS	271538082002301	1997-12-09		43.51	A	44.56	A:R						
USGS	271538082002301	1997-12-10		43.59	A	44.64	A:R						
USGS	271538082002301	1997-12-11		43.62	A	44.67	A:R						
USGS	271538082002301	1997-12-12		43.64	A	44.69	A:R						
USGS	271538082002301	1997-12-13		43.88	A	44.93	A:R						
USGS	271538082002301	1997-12-14		44.00	A	45.05	A:R						
USGS	271538082002301	1997-12-15		43.98	A	45.03	A:R						
USGS	271538082002301	1997-12-16		43.94	A	44.99	A:R						
USGS	271538082002301	1997-12-17		43.89	A	44.94	A:R						
USGS	271538082002301	1997-12-18		43.84	A	44.89	A:R						
USGS	271538082002301	1997-12-19		43.74	A	44.79	A:R						
USGS	271538082002301	1997-12-20		43.84	A	44.89	A:R						
USGS	271538082002301	1997-12-21		43.92	A	44.97	A:R						
USGS	271538082002301	1997-12-22		43.93	A	44.98	A:R						
USGS	271538082002301	1997-12-23		44.06	A	45.11	A:R						
USGS	271538082002301	1997-12-24		44.14	A	45.19	A:R						
USGS	271538082002301	1997-12-25		44.19	A	45.24	A:R						
USGS	271538082002301	1997-12-26		44.30	A	45.35	A:R						
USGS	271538082002301	1997-12-27		44.56	A	45.61	A:R						
USGS	271538082002301	1997-12-28		44.51	A	45.56	A:R						
USGS	271538082002301	1997-12-29		44.65	A	45.70	A:R						
USGS	271538082002301	1997-12-30		44.47	A	45.52	A:R						
USGS	271538082002301	1997-12-31		44.36	A	45.41	A:R						
USGS	271538082002301	1998-01-01		44.21	A	45.26	A:R						
USGS	271538082002301	1998-01-02		44.30	A	45.35	A:R						
USGS	271538082002301	1998-01-03		44.40	A	45.45	A:R						
USGS	271538082002301	1998-01-04		44.52	A	45.57	A:R						
USGS	271538082002301	1998-01-05		44.62	A	45.67	A:R						
USGS	271538082002301	1998-01-06		44.65	A	45.70	A:R						
USGS	271538082002301	1998-01-07		44.73	A	45.78	A:R						
USGS	271538082002301	1998-01-08		44.78	A	45.83	A:R						
USGS	271538082002301	1998-01-09		44.70	A	45.75	A:R						
USGS	271538082002301	1998-01-10		44.66	A	45.71	A:R						
USGS	271538082002301	1998-01-11		44.74	A	45.79	A:R						
USGS	271538082002301	1998-01-12		44.78	A	45.83	A:R						
USGS	271538082002301	1998-01-13		44.84	A	45.89	A:R						
USGS	271538082002301	1998-01-14		44.88	A	45.93	A:R						
USGS	271538082002301	1998-01-15		45.09	A	46.14	A:R						
USGS	271538082002301	1998-01-16		45.10	A	46.15	A:R						
USGS	271538082002301	1998-01-17		44.99	A	46.04	A:R						
USGS	271538082002301	1998-01-18		45.05	A	46.10	A:R						
USGS	271538082002301	1998-01-19		45.17	A	46.22	A:R						
USGS	271538082002301	1998-01-20		45.17	A	46.22	A:R						
USGS	271538082002301	1998-01-21		45.15	A	46.20	A:R						
USGS	271538082002301	1998-01-22		45.24	A	46.29	A:R						
USGS	271538082002301	1998-01-23		45.44	A	46.49	A:R						
USGS	271538082002301	1998-01-24		45.45	A	46.50	A:R						
USGS	271538082002301	1998-01-25		45.35	A	46.40	A:R						
USGS	271538082002301	1998-01-26		45.51	A	46.56	A:R						
USGS	271538082002301	1998-01-27		45.60	A	46.65	A:R						
USGS	271538082002301	1998-01-28		45.52	A	46.57	A:R						
USGS	271538082002301	1998-01-29		45.53	A	46.58	A:R						
USGS	271538082002301	1998-01-30		45.56	A	46.61	A:R						
USGS	271538082002301	1998-01-31		45.51	A	46.56	A:R						
USGS	271538082002301	1998-02-01		45.52	A	46.57	A:R						
USGS	271538082002301	1998-02-02		45.84	A	46.89	A:R						
USGS	271538082002301	1998-02-03		45.96	A	47.01	A:R						
USGS	271538082002301	1998-02-04		45.96	A	47.01	A:R						
USGS	271538082002301	1998-02-04 18:24	UTC									12.25	1:A
USGS	271538082002301	1998-02-05		45.83	A	46.88	A:R						
USGS	271538082002301	1998-02-06		45.88	A	46.93	A:R						
USGS	271538082002301	1998-02-07		45.86	A	46.91	A:R						
USGS	271538082002301	1998-02-08		45.80	A	46.85	A:R						
USGS	271538082002301	1998-02-09		45.75	A	46.80	A:R						
USGS	271538082002301	1998-02-10		45.71	A	46.76	A:R						
USGS	271538082002301	1998-02-11		45.78	A	46.83	A:R						
USGS	271538082002301	1998-02-12		45.75	A	46.80	A:R						
USGS	271538082002301	1998-02-13		45.73	A	46.78	A:R						
USGS	271538082002301	1998-02-14		45.64	A	46.69	A:R						
USGS	271538082002301	1998-02-15		45.73	A	46.78	A:R						
USGS	271538082002301	1998-02-16		45.91	A	46.96	A:R						
USGS	271538082002301	1998-02-17		45.92	A	46.97	A:R						
USGS	271538082002301	1998-02-18		45.89	A	46.94	A:R						
USGS	271538082002301	1998-02-19		45.92	A	46.97	A:R						
USGS	271538082002301	1998-02-20		45.95	A	47.00	A:R						
USGS	271538082002301	1998-02-21		45.84	A	46.89	A:R						
USGS	271538082002301	1998-02-22		45.99	A	47.04	A:R						
USGS	271538082002301	1998-02-23		46.04	A	47.09	A:R						
USGS	271538082002301	1998-02-24		45.83	A	46.88	A:R						
USGS	271538082002301	1998-02-25		45.82	A	46.87	A:R						
USGS	271538082002301	1998-02-26		45.95	A	47.00	A:R						
USGS	271538082002301	1998-02-27		45.94	A	46.99	A:R						
USGS	271538082002301	1998-02-28		45.90	A	46.95	A:R						
USGS	271538082002301	1998-03-01		45.93	A	46.98	A:R						
USGS	271538082002301	1998-03-02		45.85	A	46.90	A:R						
USGS	271538082002301	1998-03-03		45.75	A	46.80	A:R						
USGS	271538082002301	1998-03-04		45.62	A	46.67	A:R						
USGS	271538082002301	1998-03-05		45.48	A	46.53	A:R						
USGS	271538082002301	1998-03-06		45.42	A	46.47	A:R						
USGS	271538082002301	1998-03-07		45.41	A	46.46	A:R						
USGS	271538082002301	1998-03-08		45.48	A	46.53	A:R						
USGS	271538082002301	1998-03-09		45.56	A	46.61	A:R						
USGS	271538082002301	1998-03-10		45.29	A	46.34	A:R						
USGS	271538082002301	1998-03-11		45.21	A	46.26	A:R						
USGS	271538082002301	1998-03-12		45.05	A	46.10	A:R						
USGS	271538082002301	1998-03-13		44.65	A	45.70	A:R						
USGS	271538082002301	1998-03-14		44.60	A	45.65	A:R						
USGS	271538082002301	1998-03-15		44.68	A	45.73	A:R						
USGS	271538082002301	1998-03-16		44.72	A	45.77	A:R						
USGS	271538082002301	1998-03-17		44.60	A	45.65	A:R						
USGS	271538082002301	1998-03-18		44.56	A	45.61	A:R						
USGS	271538082002301	1998-03-19		44.79	A	45.84	A:R						
USGS	271538082002301	1998-03-20		44.92	A	45.97	A:R						
USGS	271538082002301	1998-03-21		44.96	A	46.01	A:R						
USGS	271538082002301	1998-03-22		44.94	A	45.99	A:R						
USGS	271538082002301	1998-03-23		44.92	A	45.97	A:R						
USGS	271538082002301	1998-03-24		44.84	A	45.89	A:R						
USGS	271538082002301	1998-03-25		44.79	A	45.84	A:R						
USGS	271538082002301	1998-03-26		44.83	A	45.88	A:R						
USGS	271538082002301	1998-03-26 21:17	UTC									13.30	1:A
USGS	271538082002301	1998-03-27		44.87	A	45.92	A:R						
USGS	271538082002301	1998-03-28		44.92	A	45.97	A:R						
USGS	271538082002301	1998-03-29		44.84	A	45.89	A:R						
USGS	271538082002301	1998-03-30		44.80	A	45.85	A:R						
USGS	271538082002301	1998-03-31		44.64	A	45.69	A:R						
USGS	271538082002301	1998-04-01		44.38	A	45.43	A:R						
USGS	271538082002301	1998-04-02		43.99	A	45.04	A:R						
USGS	271538082002301	1998-04-03		43.67	A	44.72	A:R						
USGS	271538082002301	1998-04-04		43.74	A	44.79	A:R						
USGS	271538082002301	1998-04-05		43.78	A	44.83	A:R						
USGS	271538082002301	1998-04-06		43.68	A	44.73	A:R						
USGS	271538082002301	1998-04-07		43.28	A	44.33	A:R						
USGS	271538082002301	1998-04-08		42.80	A	43.85	A:R						
USGS	271538082002301	1998-04-09		41.78	A	42.83	A:R						
USGS	271538082002301	1998-04-10		41.71	A	42.76	A:R						
USGS	271538082002301	1998-04-11		41.43	A	42.48	A:R						
USGS	271538082002301	1998-04-12		41.40	A	42.45	A:R						
USGS	271538082002301	1998-04-13		41.32	A	42.37	A:R						
USGS	271538082002301	1998-04-14		40.49	A	41.54	A:R						
USGS	271538082002301	1998-04-15		40.09	A	41.14	A:R						
USGS	271538082002301	1998-04-16		39.55	A	40.60	A:R						
USGS	271538082002301	1998-04-17		38.85	A	39.90	A:R						
USGS	271538082002301	1998-04-18		38.53	A	39.58	A:R						
USGS	271538082002301	1998-04-19		38.56	A	39.61	A:R						
USGS	271538082002301	1998-04-20		38.68	A	39.73	A:R						
USGS	271538082002301	1998-04-21		38.14	A	39.19	A:R						
USGS	271538082002301	1998-04-22		38.31	A	39.36	A:R						
USGS	271538082002301	1998-04-23		38.38	A	39.43	A:R						
USGS	271538082002301	1998-04-24		38.26	A	39.31	A:R						
USGS	271538082002301	1998-04-25		38.11	A	39.16	A:R						
USGS	271538082002301	1998-04-26		38.36	A	39.41	A:R						
USGS	271538082002301	1998-04-27		38.43	A	39.48	A:R						
USGS	271538082002301	1998-04-28		37.55	A	38.60	A:R						
USGS	271538082002301	1998-04-29		37.23	A	38.28	A:R						
USGS	271538082002301	1998-04-30		37.37	A	38.42	A:R						
USGS	271538082002301	1998-05-01		37.58	A	38.63	A:R						
USGS	271538082002301	1998-05-02		37.45	A	38.50	A:R						
USGS	271538082002301	1998-05-03		37.49	A	38.54	A:R						
USGS	271538082002301	1998-05-04		37.57	A	38.62	A:R						
USGS	271538082002301	1998-05-05		37.34	A	38.39	A:R						
USGS	271538082002301	1998-05-06		37.36	A	38.41	A:R						
USGS	271538082002301	1998-05-07		36.82	A	37.87	A:R						
USGS	271538082002301	1998-05-08		36.92	A	37.97	A:R						
USGS	271538082002301	1998-05-09		36.57	A	37.62	A:R						
USGS	271538082002301	1998-05-10		36.88	A	37.93	A:R						
USGS	271538082002301	1998-05-11		36.98	A	38.03	A:R						
USGS	271538082002301	1998-05-12		35.70	A	36.75	A:R						
USGS	271538082002301	1998-05-13		34.55	A	35.60	A:R						
USGS	271538082002301	1998-05-14		34.59	A	35.64	A:R						
USGS	271538082002301	1998-05-15		34.33	A	35.38	A:R						
USGS	271538082002301	1998-05-16		33.91	A	34.96	A:R						
USGS	271538082002301	1998-05-17		34.01	A	35.06	A:R						
USGS	271538082002301	1998-05-18		34.03	A	35.08	A:R						
USGS	271538082002301	1998-05-19		32.65	A	33.70	A:R						
USGS	271538082002301	1998-05-20		32.98	A	34.03	A:R						
USGS	271538082002301	1998-05-21		32.90	A	33.95	A:R						
USGS	271538082002301	1998-05-22		32.23	A	33.28	A:R						
USGS	271538082002301	1998-05-23		31.72	A	32.77	A:R						
USGS	271538082002301	1998-05-24		32.21	A	33.26	A:R						
USGS	271538082002301	1998-05-25		32.29	A	33.34	A:R						
USGS	271538082002301	1998-05-26		32.02	A	33.07	A:R						
USGS	271538082002301	1998-05-27		31.05	A	32.10	A:R						
USGS	271538082002301	1998-05-28		31.81	A	32.86	A:R						
USGS	271538082002301	1998-05-29		32.46	A	33.51	A:R						
USGS	271538082002301	1998-05-30		33.01	A	34.06	A:R						
USGS	271538082002301	1998-05-31		33.34	A	34.39	A:R						
USGS	271538082002301	1998-06-01											
USGS	271538082002301	1998-06-02		33.44	A	34.49	A:R						
USGS	271538082002301	1998-06-02 16:44	UTC									24.45	1:A
USGS	271538082002301	1998-06-03		33.98	A	35.03	A:R						
USGS	271538082002301	1998-06-04		34.02	A	35.07	A:R						
USGS	271538082002301	1998-06-05		33.04	A	34.09	A:R						
USGS	271538082002301	1998-06-06		33.32	A	34.37	A:R						
USGS	271538082002301	1998-06-07		33.72	A	34.77	A:R						
USGS	271538082002301	1998-06-08		33.83	A	34.88	A:R						
USGS	271538082002301	1998-06-09		32.67	A	33.72	A:R						
USGS	271538082002301	1998-06-10		33.21	A	34.26	A:R						
USGS	271538082002301	1998-06-11		33.63	A	34.68	A:R						
USGS	271538082002301	1998-06-12		33.75	A	34.80	A:R						
USGS	271538082002301	1998-06-13		33.94	A	34.99	A:R						
USGS	271538082002301	1998-06-14		34.32	A	35.37	A:R						
USGS	271538082002301	1998-06-15		34.32	A	35.37	A:R						
USGS	271538082002301	1998-06-16		33.14	A	34.19	A:R						
USGS	271538082002301	1998-06-17		32.60	A	33.65	A:R						
USGS	271538082002301	1998-06-18		32.64	A	33.69	A:R						
USGS	271538082002301	1998-06-19		31.43	A	32.48	A:R						
USGS	271538082002301	1998-06-20		32.10	A	33.15	A:R						
USGS	271538082002301	1998-06-21		32.53	A	33.58	A:R						
USGS	271538082002301	1998-06-22		32.64	A	33.69	A:R						
USGS	271538082002301	1998-06-23		31.00	A	32.05	A:R						
USGS	271538082002301	1998-06-24											
USGS	271538082002301	1998-06-25		32.26	A	33.31	A:R						
USGS	271538082002301	1998-06-25 17:40	UTC									26.15	1:A
USGS	271538082002301	1998-06-26		32.85	A	33.90	A:R						
USGS	271538082002301	1998-06-27		33.40	A	34.45	A:R						
USGS	271538082002301	1998-06-28		33.86	A	34.91	A:R						
USGS	271538082002301	1998-06-29		34.05	A	35.10	A:R						
USGS	271538082002301	1998-06-30		33.56	A	34.61	A:R						
USGS	271538082002301	1998-07-01		33.57	A	34.62	A:R						
USGS	271538082002301	1998-07-02		33.79	A	34.84	A:R						
USGS	271538082002301	1998-07-03		33.86	A	34.91	A:R						
USGS	271538082002301	1998-07-04		34.11	A	35.16	A:R						
USGS	271538082002301	1998-07-05		34.63	A	35.68	A:R						
USGS	271538082002301	1998-07-06		34.89	A	35.94	A:R						
USGS	271538082002301	1998-07-07		34.99	A	36.04	A:R						
USGS	271538082002301	1998-07-08		35.20	A	36.25	A:R						
USGS	271538082002301	1998-07-09		35.37	A	36.42	A:R						
USGS	271538082002301	1998-07-10		35.67	A	36.72	A:R						
USGS	271538082002301	1998-07-11		36.03	A	37.08	A:R						
USGS	271538082002301	1998-07-12		36.49	A	37.54	A:R						
USGS	271538082002301	1998-07-13		36.81	A	37.86	A:R						
USGS	271538082002301	1998-07-14		37.08	A	38.13	A:R						
USGS	271538082002301	1998-07-15		37.31	A	38.36	A:R						
USGS	271538082002301	1998-07-15 16:35	UTC									20.96	1:A
USGS	271538082002301	1998-07-16		37.57	A	38.62	A:R						
USGS	271538082002301	1998-07-17		37.82	A	38.87	A:R						
USGS	271538082002301	1998-07-18		38.03	A	39.08	A:R						
USGS	271538082002301	1998-07-19		38.21	A	39.26	A:R						
USGS	271538082002301	1998-07-20		38.36	A	39.41	A:R						
USGS	271538082002301	1998-07-21		38.47	A	39.52	A:R						
USGS	271538082002301	1998-07-22		38.72	A	39.77	A:R						
USGS	271538082002301	1998-07-23		38.93	A	39.98	A:R						
USGS	271538082002301	1998-07-24		39.13	A	40.18	A:R						
USGS	271538082002301	1998-07-25		39.27	A	40.32	A:R						
USGS	271538082002301	1998-07-26		39.40	A	40.45	A:R						
USGS	271538082002301	1998-07-27		39.42	A	40.47	A:R						
USGS	271538082002301	1998-07-28		39.04	A	40.09	A:R						
USGS	271538082002301	1998-07-29		39.01	A	40.06	A:R						
USGS	271538082002301	1998-07-30		38.84	A	39.89	A:R						
USGS	271538082002301	1998-07-31		38.66	A	39.71	A:R						
USGS	271538082002301	1998-08-01		38.60	A	39.65	A:R						
USGS	271538082002301	1998-08-02		38.86	A	39.91	A:R						
USGS	271538082002301	1998-08-03		39.03	A	40.08	A:R						
USGS	271538082002301	1998-08-04		38.98	A	40.03	A:R						
USGS	271538082002301	1998-08-05		38.86	A	39.91	A:R						
USGS	271538082002301	1998-08-06		38.85	A	39.90	A:R						
USGS	271538082002301	1998-08-07		38.94	A	39.99	A:R						
USGS	271538082002301	1998-08-08		38.98	A	40.03	A:R						
USGS	271538082002301	1998-08-09		39.28	A	40.33	A:R						
USGS	271538082002301	1998-08-10		39.50	A	40.55	A:R						
USGS	271538082002301	1998-08-11		39.57	A	40.62	A:R						
USGS	271538082002301	1998-08-12		39.58	A	40.63	A:R						
USGS	271538082002301	1998-08-13		39.64	A	40.69	A:R						
USGS	271538082002301	1998-08-14		39.67	A	40.72	A:R						
USGS	271538082002301	1998-08-15		39.61	A	40.66	A:R						
USGS	271538082002301	1998-08-16		39.57	A	40.62	A:R						
USGS	271538082002301	1998-08-17		39.65	A	40.70	A:R						
USGS	271538082002301	1998-08-18		39.73	A	40.78	A:R						
USGS	271538082002301	1998-08-19		39.78	A	40.83	A:R						
USGS	271538082002301	1998-08-20		39.87	A	40.92	A:R						
USGS	271538082002301	1998-08-21		40.04	A	41.09	A:R						
USGS	271538082002301	1998-08-22		40.26	A	41.31	A:R						
USGS	271538082002301	1998-08-23		40.52	A	41.57	A:R						
USGS	271538082002301	1998-08-24		40.70	A	41.75	A:R						
USGS	271538082002301	1998-08-24 20:30	UTC									17.54	1:A
USGS	271538082002301	1998-08-25		40.85	A	41.90	A:R						
USGS	271538082002301	1998-08-26		40.84	A	41.89	A:R						
USGS	271538082002301	1998-08-27		40.79	A	41.84	A:R						
USGS	271538082002301	1998-08-28		40.75	A	41.80	A:R						
USGS	271538082002301	1998-08-29		40.72	A	41.77	A:R						
USGS	271538082002301	1998-08-30		40.80	A	41.85	A:R						
USGS	271538082002301	1998-08-31		40.91	A	41.96	A:R						
USGS	271538082002301	1998-09-01		40.90	A	41.95	A:R						
USGS	271538082002301	1998-09-02		40.86	A	41.91	A:R						
USGS	271538082002301	1998-09-03		40.82	A	41.87	A:R						
USGS	271538082002301	1998-09-04		40.72	A	41.77	A:R						
USGS	271538082002301	1998-09-05		40.77	A	41.82	A:R						
USGS	271538082002301	1998-09-06		40.86	A	41.91	A:R						
USGS	271538082002301	1998-09-07		41.08	A	42.13	A:R						
USGS	271538082002301	1998-09-08		41.26	A	42.31	A:R						
USGS	271538082002301	1998-09-09		41.30	A	42.35	A:R						
USGS	271538082002301	1998-09-10		41.36	A	42.41	A:R						
USGS	271538082002301	1998-09-11		41.46	A	42.51	A:R						
USGS	271538082002301	1998-09-12		41.52	A	42.57	A:R						
USGS	271538082002301	1998-09-13		41.61	A	42.66	A:R						
USGS	271538082002301	1998-09-14		41.72	A	42.77	A:R						
USGS	271538082002301	1998-09-15		41.67	A	42.72	A:R						
USGS	271538082002301	1998-09-16		41.73	A	42.78	A:R						
USGS	271538082002301	1998-09-17		41.84	A	42.89	A:R						
USGS	271538082002301	1998-09-18		41.99	A	43.04	A:R						
USGS	271538082002301	1998-09-19		42.11	A	43.16	A:R						
USGS	271538082002301	1998-09-20		42.26	A	43.31	A:R						
USGS	271538082002301	1998-09-21		42.38	A	43.43	A:R						
USGS	271538082002301	1998-09-22		42.55	A	43.60	A:R						
USGS	271538082002301	1998-09-23		42.66	A	43.71	A:R						
USGS	271538082002301	1998-09-24		42.72	A	43.77	A:R						
USGS	271538082002301	1998-09-25		42.85	A	43.90	A:R						
USGS	271538082002301	1998-09-26		42.91	A	43.96	A:R						
USGS	271538082002301	1998-09-27		42.99	A	44.04	A:R						
USGS	271538082002301	1998-09-28		43.10	A	44.15	A:R						
USGS	271538082002301	1998-09-29		43.20	A	44.25	A:R						
USGS	271538082002301	1998-09-30		43.29	A	44.34	A:R						
USGS	271538082002301	1998-10-01		43.32	A	44.37	A:R						
USGS	271538082002301	1998-10-02		43.29	A	44.34	A:R						
USGS	271538082002301	1998-10-02 17:15	UTC									14.94	1:A
USGS	271538082002301	1998-10-03		43.26	A	44.31	A:R						
USGS	271538082002301	1998-10-04		43.26	A	44.31	A:R						
USGS	271538082002301	1998-10-05		43.25	A	44.30	A:R						
USGS	271538082002301	1998-10-06		43.21	A	44.26	A:R						
USGS	271538082002301	1998-10-07		43.13	A	44.18	A:R						
USGS	271538082002301	1998-10-08		43.13	A	44.18	A:R						
USGS	271538082002301	1998-10-09		43.08	A	44.13	A:R						
USGS	271538082002301	1998-10-10		43.04	A	44.09	A:R						
USGS	271538082002301	1998-10-11		42.96	A	44.01	A:R						
USGS	271538082002301	1998-10-12		42.85	A	43.90	A:R						
USGS	271538082002301	1998-10-13		42.61	A	43.66	A:R						
USGS	271538082002301	1998-10-14		42.73	A	43.78	A:R						
USGS	271538082002301	1998-10-15		42.69	A	43.74	A:R						
USGS	271538082002301	1998-10-16		42.65	A	43.70	A:R						
USGS	271538082002301	1998-10-17		42.61	A	43.66	A:R						
